"","wt_nt.1","wt_nt.2","wt_cpr.1","wt_cpr.2","fur_nt.1","fur_nt.2","fur_cpr.1","fur_cpr.2"
"1760945_at",10.5171156198001,10.9635960932642,10.3050398837952,10.2320841998076,10.8793783035632,10.7750572714504,9.72088016280792,10.183548866856
"1768661_s_at",10.2205257048554,10.7948911563649,10.3081461823291,10.1727361123897,12.6088022095149,12.4143719613224,11.8647225112826,12.1141411050745
"1764668_s_at",9.85738527977701,10.3143543769108,10.4456397914532,10.5064484743288,9.75693611707946,9.94057674772789,9.84372104098076,10.402511291584
"1763357_s_at",12.014256062855,12.4090612547988,13.1474628243426,12.9729547066925,12.0332273325914,11.5219553339009,12.483298929884,12.5942176991338
"1765508_s_at",10.3588842975573,10.7632294999941,9.73686597706581,9.66554799702547,10.4665271563496,10.5221949440755,8.99130177565902,9.39375400645018
"1769019_s_at",10.8291859589401,11.0353393485662,12.0296671076871,11.8247586565146,10.90241163913,10.8344528065281,11.3313919287015,11.3054187583272
"1763076_s_at",10.889970771649,11.0320745218335,10.5476962965151,10.3460755835043,10.8906629810428,11.1196477234603,10.2618616662999,10.3841903110589
"1767510_s_at",10.4451409737357,10.556553977197,10.8996711374382,10.9381179808084,10.4390484340926,10.5370126769838,10.8941659790768,10.8421596689259
"1762145_s_at",11.0678786516603,11.0712856643489,11.9804735302775,11.8906994994304,11.2573782413793,11.0918144520386,11.7964439919971,11.9381791158813
"1761428_s_at",11.0453366092081,11.2467174056063,11.7915695960687,11.6498707842574,11.0421702159132,11.0398957287588,11.499844330816,11.5176226355824
"1761752_s_at",10.8955128167897,10.9120320492504,11.602871363931,11.5475174728734,11.0159387798165,11.0446902878751,11.5918272238236,11.5997638362959
"1760310_at",10.6857582723333,10.3798440746741,10.0928471241469,9.99609069620402,10.6418430621715,10.5801467024171,9.49770495443219,9.91795141620648
"1767194_s_at",10.8512924846463,11.1490184299259,10.2823847928299,10.2891930950731,10.7145024329827,10.9699567060271,10.0349722347203,10.3112433743523
"1764123_s_at",10.3390706549367,10.7965831144213,9.80757198763551,9.76993015579448,10.4033164622608,10.8268228329134,9.77490084860953,9.733118853404
"1759881_s_at",10.4862109312484,10.4522503293435,9.76883012425467,10.0394173204645,10.2897875242414,10.457162844592,10.1980907037084,9.94918665829131
"1765579_s_at",11.0763966681753,11.314581474761,10.6080144802327,10.4498521169324,11.2340154700051,11.333805796745,10.2847894359932,10.3485863958654
"1766316_s_at",10.3685882589604,10.6326159539758,9.78158297759737,9.69445678944196,10.3832647803833,10.4356427238135,9.36356519236658,9.64695319345442
"1763100_s_at",10.2152393269221,10.3645106687246,9.70778510604518,9.81237287616564,10.1392168978102,10.2951913689703,9.91161224127256,9.66652927467467
"1763871_s_at",11.6454256784183,11.4576900060979,12.000086982085,11.9998477393892,11.5021236509386,11.464564879167,11.8492479748354,11.9070741523413
"1766231_at",9.95874554546495,10.2079814244098,11.1399077971747,11.2244201261996,10.1838640807768,10.26714104488,11.1261116311651,11.1414124500646
"1766543_s_at",11.0123604694001,11.1586773845833,11.7887125030882,11.6681639936317,10.7321956123596,10.7880061397622,11.4473151959874,11.5882154029717
"1764265_s_at",10.7262713469219,10.791058608328,10.0236096100341,9.98047318028351,10.7679870575232,11.1824414896173,10.2688776026467,10.0438456389385
"1766583_s_at",12.1412480073746,12.3886555571511,12.2499072967936,12.2281467671538,11.7104011808333,11.5768371243339,11.7692577603073,12.0356947088402
"1767637_s_at",11.8069457554579,11.0837652409615,10.6922481679732,10.8726824511623,11.162836047432,10.9463533555831,10.6295805211403,11.148073716668
"1762781_at",10.3966480196533,10.4906011022086,9.5358361300138,9.0071937519285,10.3029734491884,10.4479437622892,9.1564431268377,8.92472049117175
"1762483_s_at",9.04506852006442,9.58271598317471,9.6073245356005,9.851161444541,9.10491811863627,9.29568648012934,9.66066474796737,9.57727352129621
"1766568_s_at",12.949848376836,12.9453996898458,13.3739340678824,13.4564040087652,12.9529134003178,12.9431848479134,13.4146891677902,13.4767473576694
"1763957_s_at",10.9264407890061,10.5731708263984,11.250014469331,11.214724715897,10.6286518491747,10.4874600968994,11.3031090561098,11.097826717551
"1763018_s_at",10.4789166525736,10.654073765535,11.2492611623529,11.1883831479337,10.6344739842791,10.6758928422186,11.1754687365528,11.1843315963692
"1768855_at",9.91854469172399,10.2045136214908,10.836062935712,10.7450322010279,10.0472567548228,10.2871772696451,10.5452028112289,10.5015904073244
"1766764_s_at",10.8760348493497,11.1588931196302,11.5415780226107,11.4489574484055,10.7216181570836,10.5544239306705,11.1756696735043,11.2721905393662
"1766068_at",10.550507691911,10.4212277586374,9.62049947360751,9.47375197224808,10.6438046096225,10.7088620683191,9.44486742705724,9.54953939624726
"1763910_s_at",10.3071149846213,10.1245086039328,10.2354620053803,9.82466336160799,10.4060626958296,10.3293724083524,9.87277169209436,9.9997872238123
"1764003_s_at",11.0932924503692,10.9750688891266,12.0042644379536,11.95521691645,11.2424741178822,11.0021786449205,11.7466274859475,11.825612293727
"1764724_s_at",11.1675729926575,10.834202151447,11.5849359602883,11.6013219850511,10.9143928712344,11.0247355430826,11.3978501879362,11.5706082756603
"1769081_at",10.6315152907637,10.6027913783801,9.86894135125497,9.81926591462627,10.7281718003515,10.6321102146063,9.50150739889004,9.92107937454174
"1764517_at",10.7677636679777,10.8212135419712,10.1658192525534,10.1785333665468,10.878223242267,11.0050284833673,10.0103388123564,10.2239979058426
"1762774_s_at",10.7008567024725,11.1429205765897,10.1849655218874,10.0391795738886,11.0570395696688,11.3486736720999,9.91294681428789,10.1715869383374
"1759675_s_at",11.5431331465027,11.2255644059978,12.2479636622368,12.209174946852,11.5410559955527,11.3035473195005,12.112173742316,12.1428776749282
"1761664_s_at",12.2225531069711,12.3413860418417,12.4213980762464,12.3922366137516,11.8805381690012,11.649792190797,11.8884321142994,12.182413538373
"1764142_at",10.6984906296621,10.7144766166682,9.77331150268753,9.41793525505025,10.9309750965629,10.9834276300347,9.68028010750296,9.90056010783246
"1760987_at",10.9506110291802,11.1511806354876,10.2991500297634,10.2029553404319,11.33138487501,11.1844974711888,10.1423890290624,10.2604748705326
"1760263_s_at",10.267900615521,10.4218790025924,10.9840778305024,10.8606153627695,10.2603278439118,10.5054714395363,10.7299394733634,10.8366024833821
"1765347_s_at",10.8318985135857,10.58601584329,11.5697354780969,11.5495128364652,11.3482309840214,10.9866985408556,11.3534795296862,11.5258444080284
"1764326_at",10.9344098013277,10.8810706262309,10.1033991117678,10.0214865906897,10.9949012234752,11.0373642525457,9.92239392767001,10.0410503345105
"1767124_s_at",12.1731755597548,11.7804962706845,12.0091753028871,12.1091494435855,11.0831073304869,11.8841537391592,11.0550390732805,11.8106744570951
"1759411_at",9.42926942477281,9.7019444175803,10.694788298781,10.6820532477336,9.50178362897918,9.74508562929694,10.2188658435689,10.4389940388379
"1762338_s_at",10.1122725198573,10.336533888843,10.6137279649631,10.5653651383311,10.0320414222947,10.2775681164918,10.361611272014,10.6523483894054
"1762140_s_at",10.476859337847,10.6065492004677,11.2315765274894,11.1826763215932,10.5768829471489,10.6634864261147,11.0255535773753,11.2426577635177
"1767574_s_at",11.8525898513252,11.7778563153055,12.1926411700072,12.1800830038883,11.6586006169049,11.3646314260036,12.0116719948766,12.2573177818105
"1764874_s_at",10.9313770212258,10.6219301444011,11.4768326423179,11.5054696255426,11.0410580467754,10.8466071164044,11.4005776210944,11.5171613652956
"1765273_s_at",9.98608679264304,10.2695444806721,10.9761143305528,10.8756509745549,10.0826705005217,10.3875653484751,10.7900715370883,10.735571707483
"1762751_s_at",11.8551994877376,11.9237619644124,12.0198869643698,11.9809516559294,11.4288009594287,11.1794693938116,11.7690813233176,12.0034787786741
"1762671_s_at",10.4706250160612,10.6714088607641,10.5704325456865,10.558656878827,11.3281421761262,11.1356279147792,12.3819702671426,12.2903570977436
"1768695_at",11.1126696703305,11.1145536985226,10.150465168004,10.0625479248086,11.2214230111731,11.2882514866714,9.71536646830771,10.1753897114082
"1761436_s_at",11.0788658863435,11.042426748619,11.0664441205638,11.5003112884076,10.9406896934519,11.0311499439075,11.4753246143194,11.6869368046854
"1760052_s_at",11.7072821021923,11.2967941014744,12.0688039051932,11.9684188186987,11.7360429296553,11.3588493868785,11.6108734218465,11.8467146557188
"1768073_at",11.9696218794175,12.1909611306382,12.0112719339449,12.1912630527788,11.1035500069574,12.0356737884186,11.5273532945547,12.2680366149964
"1766163_s_at",10.9837462700278,11.3565180066121,10.8483446336416,10.8135548457335,11.2888000053112,11.5421693395073,10.5145413861968,10.7252660725949
"1766759_s_at",10.4985801627196,10.7515374768651,9.83290705289336,9.54840963418357,10.4214036830949,10.7753609857141,9.26230452188011,9.46153654200106
"1760886_s_at",10.6677241717911,10.9139766918095,10.3070549108187,10.2333658113931,10.8937591359715,10.8790196695418,9.96019682974292,10.3149302705664
"1766558_s_at",11.6231517680392,11.3064015204846,12.0231032377546,12.0520367335986,11.6930047671164,11.2728437121866,11.8258519471261,12.020154171423
"1768561_s_at",11.0608428015302,10.8380515953958,11.3142990174037,11.3678448673069,10.7789818908419,10.9905911714216,11.178720706931,11.3160803835385
"1766180_s_at",12.0015285303888,11.8587083053256,12.6358452470281,12.8462607759945,11.9662400350206,12.1523189452088,12.964073042489,12.9319141978401
"1767921_s_at",10.8836857557892,10.7057553004554,11.3130345055702,11.2195223671325,10.7148566573909,10.6777469406911,11.1044306670186,11.2193113170063
"1763389_s_at",10.9144803047975,10.6609849796426,11.2773660092477,11.3190058638908,10.7859606944677,10.6966110317547,11.0639160114769,11.2268403366169
"1760763_s_at",10.3637206976067,10.3623249066754,10.9546922318975,10.9301437707837,10.2887079426641,10.4533610345674,10.63376694065,10.921048260366
"1762345_s_at",10.1363639992054,9.91970720003671,10.2146407234149,10.197520040103,10.5826456171289,10.6685327579389,11.4149235767569,11.4037058049737
"1769020_s_at",10.9044271795132,10.8172882967009,11.6472267815986,11.6667195310546,10.9494597002447,10.9060863214053,11.3417422552504,11.5561082807303
"1767806_at",10.3066830960155,10.5611370215523,10.0470863760255,9.76631667275045,10.2316074589558,10.4999713771704,8.89360255456411,9.58345986507102
"1768533_s_at",9.8446727004291,9.93563049315383,10.7849514367883,10.7805372052484,9.42935226718738,9.88679567332983,9.92251132531081,10.5533139243439
"1762930_at",10.5531645330171,10.6617490587508,10.0161625240367,9.93307369831623,10.5815574246058,10.5941980610707,9.46019349653994,10.1952145494689
"1763159_s_at",10.9638872472618,11.2138736000988,10.5316220936991,10.585663836951,11.0462477712814,11.3438085698036,10.3173740114106,10.5646165772194
"1763336_s_at",11.4301433075954,11.2816720203148,12.0987501359695,12.0788666634862,11.4949316109224,11.264970070896,11.8240700776964,11.9852849463732
"1761583_s_at",9.77794827514648,10.3390113886495,9.52168409286407,9.56050495759069,10.0214962119591,10.60067870986,8.31066141811386,9.34616995939289
"1760560_s_at",11.3053271085071,11.0471217821752,11.7673870185284,11.8294231573353,11.1657686896011,11.0323880170639,11.7594034500444,11.7533925912736
"1759233_at",10.5380346270667,10.9256062075985,10.0414837673269,9.96872192510141,10.775847392756,11.0319341264098,9.61385671745717,10.0317514781388
"1764076_s_at",10.7430144673762,10.7873972237597,10.3648152057371,10.3973210686543,10.7510183302786,10.9185814341405,10.1046286079189,10.1989015681008
"1762782_at",9.62544387508975,10.2485481183388,9.51861325939643,9.38095470715215,10.0533950383131,10.2740736216001,9.16368422074827,9.14367179769373
"1761972_at",11.059772128975,11.3996520969212,10.7626024506765,10.7194495696643,11.2295209833963,11.4249337939026,10.2690892630442,10.629242329757
"1766138_s_at",11.0483523177037,11.0285137301688,11.3956663368337,11.2824872915333,10.7877980059269,10.7020890255312,11.2020626805237,11.2629302618536
"1760790_s_at",10.5796364757682,10.7296206221775,10.2034927677023,10.3225953686591,10.6765813676489,10.7707553285665,9.42355589048918,9.94703797031654
"1768262_s_at",10.4993245461033,10.606869306058,10.0299877812077,10.0933313090623,10.577943241907,10.6832473163635,10.1324419395816,10.0513636862111
"1761815_s_at",9.86789103721864,10.1107994637414,11.0224482109786,10.9378912028228,10.0054790466346,10.2178545392944,10.9388330717873,11.0108740349641
"1767564_s_at",10.342726850832,10.5528714351311,9.3915992894831,8.90984349053994,10.5089549346748,10.5527147307419,7.77859418928543,9.13148664010617
"1767479_s_at",10.9034937639237,10.7920489979605,12.0418247198392,12.1704797366257,11.402403495297,10.9973989205365,12.2385034665353,12.1954659497294
"1759417_at",10.270875647451,10.0248458775145,8.62851160265815,7.90957311998462,10.0714275426497,10.0023421820746,7.54852561365669,8.40473289053726
"1762706_s_at",10.7360863505297,10.3389865391157,11.4041263321974,11.3007082569413,10.6061852078544,10.54238999809,11.0481004710965,11.1941069630984
"1760927_at",10.7862135295682,10.39917675582,9.97706369630816,10.0438191960088,10.3310181272644,10.5658131336871,10.951919853529,10.2515434629431
"1769148_s_at",11.2168197344268,11.1579012773878,11.9887520981495,11.9058944071005,11.5610664276024,11.3436697955851,11.6839817447176,11.8171988004545
"1762431_at",10.9011276359383,11.1473445027434,10.5809930329411,10.5965960593864,11.0226586769599,11.0764178751137,10.5353455366578,10.3677832746269
"1768738_s_at",11.4184463349199,11.2341039302262,11.9104073368909,11.8015555447766,11.4448405493638,11.2539203274578,11.624114883636,11.8768034910677
"1764247_s_at",10.3841058112158,10.3662477872442,9.58410817089194,9.2498807976378,10.3725876137808,10.3654699479097,9.00244388270582,9.63997036290063
"1767774_at",9.36248495916726,9.45910797992974,8.64294294902157,8.50539985227674,9.45349326972474,9.66577447959948,6.99249413565557,7.8316876127944
"1768232_s_at",13.3879936858452,13.5033755182778,12.853283703312,12.9499982153666,11.3148186132499,13.38907965751,11.3674627795907,13.0919539166027
"1764439_s_at",10.1874489080333,10.2774363437028,10.8589679197057,10.8725739935052,10.5082191455952,10.4530101392337,10.9674249374386,10.9777512723317
"1766002_at",11.2055246666381,11.8832625859414,11.1040754541776,11.1051959955716,11.8400620704343,11.7201520496568,10.8531625174334,11.0505692922792
"1760011_s_at",9.83225540720597,10.0470628620947,9.61594476632988,9.47877480504436,9.88184789929429,10.1448420078482,9.0616698479738,9.41848836429586
"1761256_at",10.1822382984129,10.1315365963053,9.59402524911783,9.35076371460121,10.2235211642914,10.0836529388925,7.78542624193636,9.23332270081768
"1761390_s_at",10.313740123158,10.543314680417,11.3128065511818,11.3999535202861,10.1477063691752,10.5227904828152,11.0533602071389,11.1620633684098
"1762035_s_at",9.08845865571168,9.12152542585006,9.78384035788102,9.9078213191374,9.05769665901658,8.77440085889339,9.35217450093159,9.95165861075401
"1759211_s_at",10.5092603797826,10.444761833859,10.0617044876278,9.94866824050438,10.435453658602,10.2750387085507,9.75819135501419,10.0835129276183
"1762866_s_at",10.2994701232451,10.5089351913888,10.0243092392032,10.0916665995284,10.0358600213826,10.0239917053558,8.85430241698611,9.50283434928433
"1769119_s_at",10.1802740697954,10.5004106597369,9.76693776777977,9.67917540711893,10.1905066313412,10.4079282738849,8.48580047157605,9.17718827975099
"1762442_s_at",10.7269307982274,10.814913996099,11.515275299746,11.4312868894467,10.4298447747748,10.4927905975992,11.2448017093333,11.3432576616694
"1761401_s_at",10.6990796602364,10.8299832373979,10.4779593889484,10.3793818367812,10.8818127502871,10.8606755932933,10.2550248816411,10.4095607751689
"1764143_s_at",9.9843084601593,10.1986973303244,9.53672614624624,9.07768857730886,10.0420614798561,10.340913136709,9.00777881962182,9.46093568107213
"1762584_s_at",10.3638208953351,10.5541270612589,10.2299816188761,10.2275262102811,10.537938968195,10.7014069630315,10.0203268773615,10.0347952952404
"1769099_s_at",10.3592878825931,10.7147794530487,9.94592648371897,9.91898100485901,10.3280684277454,10.5582752320856,9.84253245769401,9.89010276087846
"1762567_s_at",11.0174453961043,10.6696574133279,10.7163799787786,10.8956910459078,11.8832697149209,10.910033543424,11.7735758139425,11.2380296113589
"1763770_s_at",10.0218244524149,10.4466552161816,10.8716613714259,10.4770411321583,10.356124892659,10.6149366501778,9.86833269293022,10.0213046513743
"1761321_at",9.86080704939417,10.1400977080989,9.60653956072799,9.29194441516715,9.82377012946323,9.93215847838175,8.89392131066996,9.45510548237363
"1765999_s_at",11.5918232564416,11.5861328907332,10.9039736120936,11.1129929269104,12.4708670997082,11.3726346089118,11.6449456263163,11.5246037433543
"1765295_at",10.1038704975565,10.4877782053832,10.02296935696,9.88209305588072,10.1738364240097,10.2490307426243,9.241421937564,9.4290185300277
